word,label
ihalama,0
ihalata,0
ihalayi,0
ihalin,0
ihalinma,0
ihatha,0
ii,0
ikman,0
ikmanata,0
ikmanin,0
ikmaninma,0
ikmawa,0
ikset,0
ikuth,0
il,0
ila,0
ilakka,0
ilakkagatha,0
ilakkam,0
ilakkaya,0
ilakkayak,0
ilakkayakata,0
ilakkayakataya,0
ilakkayata,0
ilastik,0
ilektrona,0
ilen,0
illa,0
illala,0
illami,0
illana,0
illanawa,0
illanna,0
illanne,0
illayi,0
illeem,0
illeema,0
illeemak,0
illeeme,0
illiya,0
illum,0
illumak,0
illuwa,0
illuwe,0
illuwoth,0
im,0
imahath,0
iman,0
imanetaba,0
imgs,0
impound,0
imu,0
in,0
ina,0
indaganna,0
indagena,0
indahita,0
indala,0
indalada,0
indalama,0
indan,0
indanda,0
indanma,0
indapan,0
indees,0
indeeya,0
indhana,0
india,0
indikatu,0
indikatuwak,0
indiyan,0
indiyanu,0
indiyanuwa,0
indiyanuwan,0
indiyanuwek,0
indiyanuweku,0
indiyawa,0
indiyawata,0
indiyawe,0
indrajalika,0
indriyayak,0
indriyayan,0
induneesiyawe,0
indy,0
inez,0
infatuation,0
infera,0
inferi,0
inga,0
ingatiya,0
ingi,0
ingiya,0
ingiyak,0
ingolstadt,0
ingreesi,0
ingreesiyen,0
inguru,0
inhibitors,0
inimanga,0
injineru,0
injinerumaya,0
injineruwan,0
injineruweku,0
inn,0
inna,0
innada,0
innakam,0
innako,0
innakota,0
innam,0
innawa,0
innawada,0
innawane,0
innawata,0
innayi,0
inne,0
inneth,0
inpasu,0
inspektar,0
int,0
intagliata,0
intarpol,0
intawiw,0
intuition,0
inwoyisiya,0
ipadee,0
ipadena,0
ipadenakotama,0
ipadenne,0
ipaduna,0
ipadunada,0
ipadune,0
ipadunoth,0
ipadunu,0
ipayeema,0
ipayeemata,0
ipayiya,0
ipeyeem,0
ipo,0
ipthar,0
ira,0
iraganna,0
iragena,0
iraka,0
irakaya,0
irakayata,0
irala,0
iram,0
iranama,0
iranamak,0
iranamaka,0
iranamakin,0
iranamama,0
iranamata,0
iranamayi,0
iranna,0
irath,0
iri,0
irida,0
iridata,0
iringu,0
iris,0
irish,0
irisiya,0
irisiyawak,0
irithala,0
iritheleem,0
iritheleemak,0
iritheleemata,0
iriyawwa,0
iriyawwak,0
iriyawwakata,0
iro,0
irokwoyis,0
irs,0
is,0
isawwa,0
isawwakama,0
iseemata,0
isileema,0
isina,0
isinu,0
isiya,0
iskole,0
iskoledi,0
iskolekata,0
iskolen,0
iskoleta,0
iskoletama,0
iskuruppu,0
isle,0
isma,0
ispirithale,0
ispirithaledima,0
ispirithaleta,0
issan,0
issara,0
issaraha,0
issarahata,0
issarahin,0
issella,0
issellama,0
issuwa,0
isthoppuwe,0
it,0
itha,0
ithali,0
ithaliya,0
ithaliyanuwan,0
ithaliye,0
ithama,0
ithihasa,0
ithihasagnayek,0
ithihasaya,0
ithihasayak,0
ithihasayaki,0
ithihasayata,0
ithihasayayi,0
ithihase,0
ithin,0
ithiri,0
ithirikireeme,0
ithiriwa,0
ithiriya,0
ithuru,0
ithurum,0
ithuruwak,0
ithuruyi,0
itipandam,0
itt,0
itu,0
iv,0
iwan,0
iwara,0
iwarada,0
iwarayak,0
iwarayi,0
iwasa,0
iwasanawa,0
iwasanna,0
iwasanne,0
iwaseema,0
iwaseeme,0
iwaseemen,0
iwasiliwantha,0
iwasiya,0
iwath,0
iwatha,0
iwathalana,0
iwathata,0
iwathwa,0
iwathweemata,0
iwum,0
iwura,0
iwurak,0
iyan,0
jabroka,0
jack,0
jacob,0
jad,0
jaiwa,0
jake,0
jakob,0
jala,0
jalabheethikawa,0
jalanala,0
jalasha,0
jalaya,0
jalayak,0
jalayaka,0
jalayata,0
jalaye,0
jalayen,0
jambo,0
jamie,0
jammed,0
jamming,0
jamp,0
jan,0
jana,0
janadhipathi,0
janadhipathita,0
janadhipathithuma,0
janadhipathithumage,0
janadhipathithumani,0
janadhipathithumata,0
janadhipathithumawa,0
janadhipathiwa,0
janadhipathiwaraya,0
janadhipathiwarayage,0
janaka,0
janamaya,0
jananaya,0
janapada,0
janapadawaseen,0
janapadawaseenge,0
janapadaya,0
janapadayata,0
janapadaye,0
janaprawada,0
janaprawadayata,0
janapriya,0
janapriyayi,0
janarajaye,0
janathawa,0
janathawage,0
janathawak,0
janathawata,0
janawala,0
janawasaye,0
janel,0
janela,0
janelaya,0
janelayak,0
janelayata,0
janelayen,0
janelen,0
jangama,0
jangle,0
jango,0
jani,0
janine,0
janma,0
janosz,0
janus,0
japa,0
japan,0
japanayata,0
japanaye,0
jara,0
jarawa,0
jarawak,0
jarawata,0
jarawayi,0
jarawen,0
jarman,0
jarmaniya,0
jarmaniyayi,0
jarmaniye,0
jarmaniyen,0
jarmanu,0
jarmanuwan,0
jarnal,0
jarsi,0
jaso,0
jason,0
jastin,0
jastinta,0
jastis,0
jatheen,0
jathika,0
jathikathwayata,0
jathikaya,0
jathikayan,0
jathikayange,0
jathikayanta,0
jathikayanwa,0
jathikayek,0
jathikayeki,0
jathikayeku,0
jathikayekugen,0
jathikayin,0
jathikayinta,0
jathiwadaya,0
jathiya,0
jathiyak,0
jathiyata,0
jathiye,0
jathiyen,0
jathyanthara,0
jawaram,0
jawaramata,0
jawaramkaruwan,0
jawaramkaruwanta,0
jawaramwalin,0
jay,0
jaya,0
jayagrahakaya,0
jayagrahakayata,0
jayagrahakayeku,0
jayagrahana,0
jayagrahanawala,0
jayagrahanaya,0
jayagrahanayak,0
jayagrahanayaki,0
jayagrahee,0
jayagraheewa,0
je,0
jean,0
jee,0
jeen,0
jeens,0
jeerna,0
jeernaya,0
jees,0
jeewa,0
jeewamana,0
jeewamanawa,0
jeewamanayi,0
jeewana,0
jeewanopaya,0
jeewath,0
jeewathun,0
jeewathwa,0
jeewathweeme,0
jeewaya,0
jeewayak,0
jeewayata,0
jeeween,0
jeeweengen,0
jeeweenta,0
jeewitha,0
jeewithanthaya,0
jeewitharakshaka,0
jeewithaya,0
jeewithayak,0
jeewithayaka,0
jeewithayakata,0
jeewithayama,0
jeewithayata,0
jeewithayayi,0
jeewithaye,0
jeewithayedee,0
jeewithayen,0
jeewithe,0
jeewithema,0
jeewitheta,0
jeewithetama,0
jeewiya,0
jeewiyek,0
jeewiyeki,0
jeewiyeku,0
jeez,0
jef,0
jefarsan,0
jeff,0
jefri,0
jek,0
jekab,0
jekat,0
jekee,0
jekeeta,0
jeksan,0
jekta,0
jekwa,0
jeli,0
jellybean,0
jem,0
jemeyikawe,0
jems,0
jemsge,0
jen,0
jenaral,0
jenaralwaru,0
jenaralwarun,0
jenat,0
jenifar,0
jenifarta,0
jennie,0
jennifer,0
jerald,0
jeramiya,0
jeree,0
jeremy,0
jerry,0
jes,0
jesan,0
jesange,0
jesee,0
jesika,0
jesmin,0
jesse,0
jesu,0
jesuni,0
jesus,0
jet,0
jez,0
jfk,0
jill,0
jim,0
jimee,0
jimmy,0
jin,0
jineewa,0
jineewahi,0
jinjar,0
jitterbugs,0
jiwath,0
jiwithe,0
jo,0
joanie,0
job,0
jobs,0
jod,0
jodu,0
joduwa,0
joduwak,0
joe,0
joel,0
joey,0
joge,0
joguwa,0
joguwata,0
johannes,0
johennas,0
john,0
johnny,0
jok,0
jokiya,0
joli,0
jon,0
jonathan,0
jonee,0
jones,0
jons,0
jonsan,0
jonsanta,0
jonstan,0
jonta,0
jonuyi,0
jordan,0
jordanaya,0
jordanayata,0
jorj,0
jorjge,0
jorjiya,0
jorjiyawata,0
jorjta,0
jos,0
josap,0
josapge,0
josephine,0
josh,0
joshua,0
joshව,0
jour,0
joyce,0
joyel,0
joyi,0
joyint,0
joyis,0
joyita,0
ju,0
juan,0
judas,0
jukka,0
julee,0
juli,0
juliya,0
juliyan,0
juliyas,0
juliyat,0
juls,0
jumboද,0
jun,0
juni,0
juniyar,0
juno,0
juri,0
justin,0
juwan,0
jyamithiya,0
jyeshta,0
jyeshtathama,0
jyeshtayek,0
jyothishaya,0
ka,0
kaakshika,0
kaba,0
kabalak,0
kabale,0
kabalen,0
kaban,0
kabana,0
kabanika,0
kabaya,0
kabayak,0
kabaye,0
kabayen,0
kad,0
kada,0
kadadasi,0
kadadasiyak,0
kadaganna,0
kadagena,0
kadakappal,0
kadakappalkaree,0
kadakarayan,0
kadala,0
kadamallak,0
kadamba,0
kadambha,0
kadambhaya,0
kadana,0
kadanawa,0
kadanna,0
kadannan,0
kadannayi,0
kadanne,0
kadawasam,0
kadawasamma,0
kadaweemak,0
kadaweteema,0
kadaweteemen,0
kadaya,0
kadayak,0
kadayi,0
kade,0
kadeka,0
kadekata,0
kadeta,0
kadif,0
kadima,0
kadimudiye,0
kadin,0
kadinam,0
kadinamin,0
kadisara,0
kadpath,0
kadpatha,0
kadpathak,0
kadpathe,0
kadu,0
kadulla,0
kaduwa,0
kaduwak,0
kaduwen,0
kaf,0
kage,0
kageda,0
kagen,0
kagenda,0
kagenwath,0
kagewath,0
kaggs,0
kaha,0
kakshaya,0
kakshayata,0
kakul,0
kakula,0
kakulak,0
kakulata,0
kakule,0
kakulen,0
kakuluwa,0
kakuluwan,0
kakulwala,0
kal,0
kala,0
kalabala,0
kalabalaya,0
kalabalayak,0
kalabalayakda,0
kalabalayata,0
kalabalayen,0
kalabalayi,0
kalada,0
kaladeyi,0
kalagara,0
kalagarayak,0
kalaguna,0
kalagunaya,0
kalagunayak,0
kalagunayata,0
kalagunika,0
kalaha,0
kalahoth,0
kalak,0
kalaka,0
kalakanni,0
kalakanniyek,0
kalakaruwanta,0
kalakaruwek,0
kalakata,0
kalakiree,0
kalakireema,0
kalakireemak,0
kalakireemakin,0
kalakireemata,0
kalakireemen,0
kalakireemenda,0
kalakirenawa,0
kalakirila,0
kalama,0
kalamanakaranaya,0
kalamanakarathuma,0
kalamanakareethwaya,0
kalamanakariniyak,0
kalamanakarithwaya,0
kalamanakaru,0
kalamanakaruwanta,0
kalamanakaruweki,0
kalambak,0
kalambaki,0
kalanka,0
kalapa,0
kalapaya,0
kalapayak,0
kalapayaka,0
kalapayata,0
kalapaye,0
kalapayen,0
kalapayenda,0
kalasatahan,0
kalasatahana,0
kalaseemawayi,0
kalata,0
kalath,0
kalathmaka,0
kalathurakin,0
kalathurakini,0
kalathuwakku,0
kalathuwakkuwa,0
kalathuwakkuwak,0
kalawa,0
kalawak,0
kalawaladee,0
kalawam,0
kalawata,0
kalawaye,0
kalaya,0
kalayada,0
kalayage,0
kalayak,0
kalayaka,0
kalayakadee,0
kalayakama,0
kalayakata,0
kalayakda,0
kalayaki,0
kalayakin,0
kalayama,0
kalayata,0
kalayatama,0
kalayayi,0
kalaye,0
kalayedee,0
kalayehi,0
kalayen,0
kalayuthuyi,0
kalda,0
kale,0
kaleda,0
kaledeyi,0
kaleena,0
kaleenawa,0
kaleka,0
kalekata,0
kalekatada,0
kalekin,0
kalema,0
kalemi,0
kalemu,0
kaleta,0
kaletama,0
kalewath,0
kaleya,0
kali,0
kalin,0
kalinda,0
kalinma,0
kalisam,0
kalisama,0
kalisamak,0
kalisamaki,0
kalisamata,0
kalisame,0
kalisamen,0
kalita,0
kalli,0
kalliya,0
kalliyada,0
kalliyak,0
kalliyata,0
kalliye,0
kalliyen,0
kalo,0
kalos,0
kaloth,0
kaloya,0
kalpana,0
kalpanakaree,0
kalpanawak,0
kalta,0
kaluwara,0
kaluwarak,0
kaluwarayi,0
kaluyi,0
kam,0
kamak,0
kamaki,0
kamal,0
kamandar,0
kamara,0
kamarawalata,0
kamaraya,0
kamarayak,0
kamarayaka,0
kamarayakata,0
kamarayakda,0
kamarayata,0
kamarayath,0
kamarayayi,0
kamaraye,0
kamarayedee,0
kamarayen,0
kamarayeya,0
kamare,0
kamaredi,0
kamaren,0
kamareta,0
kamba,0
kambaya,0
kambayak,0
kambayakin,0
kambayen,0
kambi,0
kambiya,0
kamhalaka,0
kamhale,0
kamhaledee,0
kamin,0
kaminski,0
kamisa,0
kamisaya,0
kamisayak,0
kamisayata,0
kamisaye,0
kamitu,0
kamituwa,0
kamituwak,0
kamituwalata,0
kamituwe,0
kamkaruwan,0
kammala,0
kammalkaru,0
kammalkaruge,0
kammalkaruwan,0
kammalkaruwange,0
kammalkaruwek,0
kammeli,0
kammelikama,0
kammelikamak,0
kammeliyi,0
kammul,0
kammula,0
kampa,0
kampana,0
kampanaya,0
kampanayak,0
kampanayata,0
kampanayath,0
kampanayen,0
kampawata,0
kampeni,0
kamu,0
kamukathwayata,0
kan,0
kanagatu,0
kanagatuda,0
kanagatudayaka,0
kanagatudayakayi,0
kanagatuwa,0
kanagatuwak,0
kanagatuwata,0
kanagatuwen,0
kanagatuweni,0
kanagatuyi,0
kanak,0
kanassalla,0
kanassallak,0
kanassallata,0
kanassallen,0
kanata,0
kanaththa,0
kanawa,0
kanawada,0
kanawata,0
kanda,0
kandak,0
kandakata,0
kandakin,0
kandanka,0
kandata,0
kandawura,0
kandawurak,0
kandawuraka,0
kandawurata,0
kandawure,0
kandawuren,0
kandawuru,0
kandaya,0
kandayak,0
kandayam,0
kandayama,0
kandayamak,0
kandayamaka,0
kandayamakata,0
kandayamakatama,0
kandayamata,0
kandayamatada,0
kandayamayi,0
kandayame,0
kandayameda,0
kande,0
kanden,0
kandu,0
kandukaraya,0
kandukaraye,0
kandukarayen,0
kandulu,0
kanduwak,0
kanduwalin,0
kanduweem,0
kanduwetiya,0
kane,0
kanektikat,0
kanen,0
kaninhem,0
kanishta,0
kaniwal,0
kanna,0
kannada,0
kannadi,0
kannadiya,0
kannadiyen,0
kannalaw,0
kanne,0
kannemi,0
kantenaraya,0
kantha,0
kanthara,0
kantharaya,0
kantharayaka,0
kantharayata,0
kantharaye,0
kantharayen,0
kanthawa,0
kanthawage,0
kanthawak,0
kanthawaka,0
kanthawakage,0
kanthawakata,0
kanthawan,0
kanthawange,0
kanthawangen,0
kanthawanta,0
kanthawanya,0
kanthawata,0
kanthawayi,0
kanthoruwe,0
kantrol,0
kanu,0
kanuwa,0
kanuwak,0
kanuwaka,0
kanuwata,0
kanuwe,0
kanwalata,0
kanya,0
kanyabhawaya,0
kanyawak,0
kanyawan,0
kapa,0
kapaganna,0
kapala,0
kapamin,0
kapana,0
kapanawa,0
kapanna,0
kapannata,0
kapanne,0
kapararu,0
kapat,0
kapati,0
kapatiyek,0
kapatiyi,0
kapayi,0
kapellmeister,0
kapelmeister,0
kapithan,0
kapithanwaraya,0
kapithanwarayata,0
kapithanwarayeku,0
kappa,0
kappadu,0
kappaduwa,0
kappam,0
kappamak,0
kapu,0
kaputa,0
kaputage,0
kaputan,0
kaputange,0
kaputek,0
kaputeku,0
kaputu,0
kar,0
kara,0
karabu,0
karada,0
karadara,0
karadarakaree,0
karadarawalin,0
karadaraya,0
karadarayak,0
karadarayaka,0
karadarayakata,0
karadarayakda,0
karadarayakin,0
karadarayata,0
karadarayen,0
karadarayi,0
karadare,0
karadaren,0
karaddee,0
karaddi,0
karaganin,0
karaganna,0
karagannawa,0
karaganne,0
karagath,0
karagaththa,0
karagaththada,0
karagaththata,0
karagaththe,0
karagaththoth,0
karagaththu,0
karagena,0
karagenada,0
karakawayi,0
karakewena,0
karakewilla,0
karal,0
karala,0
karalada,0
karaliyata,0
karami,0
karamin,0
karamu,0
karamuda,0
karamudeyi,0
karana,0
karanakam,0
karanakota,0
karanawa,0
karanawada,0
karanawadeyi,0
karanawata,0
karanaya,0
karanayak,0
karanayakda,0
karanayaki,0
karanayata,0
karanduwa,0
karanna,0
karannada,0
karannage,0
karannak,0
karannam,0
karannan,0
karannange,0
karannangen,0
karannanta,0
karannata,0
karannawath,0
karannayi,0
karanne,0
karanneda,0
karannedeyi,0
karannek,0
karanneku,0
karannekuge,0
karannekuta,0
karannemi,0
karannemu,0
karanneth,0
karannewath,0
karanneyi,0
karanu,0
karapan,0
karapati,0
karapatiya,0
karapatiyen,0
karapu,0
karath,0
karathi,0
karaththa,0
karaththaya,0
karaththayata,0
karaththaye,0
karaththeta,0
karawa,0
karawamin,0
karawana,0
karawanna,0
karawanne,0
karawanu,0
karawayi,0
karaweemata,0
karawi,0
karaya,0
karayan,0
karayanta,0
karayata,0
karayek,0
karayekda,0
karayeki,0
karayi,0
karayida,0
karayideyi,0
karayo,0
kare,0
kareem,0
karl,0
karmayak,0
karmika,0
karmikaya,0
karmikayage,0
karmikayan,0
karmikayek,0
karmikayeku,0
karmikayekuge,0
karnal,0
karnalwarayata,0
karni,0
karoth,0
kart,0
karth,0
karthge,0
karthu,0
karthuwak,0
karthuwe,0
karthuwen,0
kartis,0
kartni,0
karts,0
karu,0
karuna,0
karunak,0
karunakara,0
karunakarala,0
karunakata,0
karunaki,0
karunawa,0
karunawak,0
karunawantha,0
karunawanthayi,0
karunawata,0
karunawayi,0
karunawe,0
karunawen,0
karunen,0
karunika,0
karunikawa,0
karunikayi,0
karunu,0
karuwan,0
karuwange,0
karuwangen,0
karuwanta,0
karuwek,0
karuweku,0
karya,0
karyabahula,0
karyabahulawa,0
karyakshamathawayata,0
karyala,0
karyalaya,0
karyalayada,0
karyalayak,0
karyalayaka,0
karyalayakata,0
karyalayata,0
karyalayayi,0
karyalaye,0
karyalayedee,0
karyalayen,0
karyaleeya,0
karyanshayata,0
karyaya,0
karyayak,0
karyayakda,0
karyayaki,0
karyayata,0
karyayayi,0
karyaye,0
kas,0
kasa,0
kasada,0
kasade,0
kasal,0
kasala,0
kasamin,0
kasayak,0
kasayi,0
kasheruka,0
kasherukawa,0
kasi,0
kasim,0
kasiya,0
kasiyak,0
kasiyaka,0
kasiyayi,0
kasiye,0
kastad,0
kat,0
kata,0
katada,0
katadeyi,0
katagesma,0
katahanda,0
katahandakin,0
katahandawal,0
katahande,0
katahandin,0
katahari,0
katak,0
katakatha,0
katakathawa,0
katakathawak,0
katar,0
katata,0
katath,0
katawahagena,0
katawal,0
katawath,0
katayuththak,0
katayuthu,0
katayuthuwalata,0
kate,0
kath,0
katha,0
kathabas,0
kathada,0
kathakarayek,0
kathamalava,0
kathana,0
kathanayaka,0
kathanayaki,0
kathandara,0
kathandaraya,0
kathandarayak,0
kathandare,0
kathangaya,0
kathangayak,0
kathangayaki,0
kathawa,0
kathawada,0
kathawak,0
kathawakata,0
kathawakda,0
kathawaki,0
kathawakin,0
kathawakma,0
kathawala,0
kathawalata,0
kathawalin,0
kathawama,0
kathawata,0
kathawayi,0
kathawe,0
kathawedee,0
kathawen,0
kathikacharyawaraya,0
kathikayanta,0
kathikayek,0
kathikayeki,0
kathikayeku,0
kathrina,0
kathuwekiya,0
kathuwekiyak,0
katin,0
katrina,0
kattala,0
kattalaya,0
kattalayak,0
kattalayaki,0
kattalayata,0
kattalaye,0
kattiya,0
kattiyak,0
kattiyama,0
kattiyata,0
kattiyawa,0
katu,0
katukayi,0
katun,0
katunaya,0
katussa,0
katussan,0
katuwa,0
katuwak,0
katuwehi,0
kausher,0
kauthuka,0
kauthukagara,0
kauthukagaraya,0
kauthukagarayak,0
kauthukagaraye,0
kawa,0
kawachaya,0
kawada,0
kawadada,0
kawadadeyi,0
kawadahari,0
kawadath,0
kawadawath,0
kawadawathma,0
kawadda,0
kawahari,0
kawana,0
kawanna,0
kawannam,0
kawar,0
kawaradakatath,0
kawaradatath,0
kawaraya,0
kawaraye,0
kawareku,0
kawarekutada,0
kawawath,0
kawayak,0
kawboyi,0
kawda,0
kawdeyi,0
kaweddeema,0
kawi,0
kawiya,0
kawiyagen,0
kawiyak,0
kawiyan,0
kawiyeku,0
kawuda,0
kawudeyi,0
kawuluwa,0
kawuluwak,0
kawunsilaya,0
kawunsilaye,0
kawunt,0
kawuntar,0
kawuntaraya,0
kawuru,0
kawuruhari,0
kawurun,0
kawurunda,0
kawurundeyi,0
kawuruth,0
kawuruwath,0
kawya,0
kay,0
kayawardhana,0
kayi,0
kayiman,0
kayleigh,0
kazim,0
ke,0
keb,0
kebal,0
kebali,0
kebaliwalata,0
kebandu,0
kebanduda,0
kebandudeyi,0
kebellak,0
kebellakin,0
kebin,0
kebinat,0
kebinattuwa,0
kech,0
kechap,0
kedajanaka,0
kedaneeya,0
kedapatha,0
kedapathakin,0
kedara,0
kedarakamen,0
kedawachakaya,0
kedawachakayak,0
kedawanne,0
kedee,0
kedeema,0
kedeemata,0
kedeemen,0
kedeli,0
kedella,0
kedenawa,0
kedenna,0
kedenne,0
kedet,0
kedi,0
kedila,0
kedilek,0
keduna,0
kedunoth,0
kedunu,0
keduwa,0
keduwe,0
keduwoth,0
kee,0
keefe,0
keeha,0
keekaru,0
keema,0
keemata,0
keemo,0
keepa,0
keepadenek,0
keeparak,0
keepaya,0
keepayak,0
keepayaka,0
keepayakata,0
keepayakin,0
keerthi,0
keerthimath,0
keerthiya,0
keerthiyak,0
keerthiye,0
keerthiyen,0
keeta,0
keeth,0
keewa,0
keewada,0
keewadeyi,0
keewak,0
keewata,0
keewath,0
keewaya,0
keewe,0
keewedeyi,0
keewemi,0
keewemu,0
keewewath,0
keeweya,0
keewoth,0
keeyada,0
keeyadeyi,0
keeyak,0
keeyakata,0
keeyata,0
keeyatada,0
keeyen,0
kefe,0
kefen,0
kegahana,0
kegahanawa,0
kegahanna,0
kegasamin,0
kegasana,0
kegasanawa,0
kegasayi,0
kegehuwa,0
kegehuwata,0
kegeseema,0
kegeseemak,0
kegeseemata,0
kegesuwa,0
kegesuwata,0
kegesuwath,0
kegesuwe,0
kegesuweya,0
keitel,0
keith,0
kek,0
kekkuma,0
kela,0
kelak,0
kelala,0
kelalak,0
kelambee,0
kelambeem,0
kelambeema,0
kelambeemata,0
kelambili,0
kelari,0
kelawara,0
kelawarak,0
kelawarakata,0
kelawarata,0
kelawarayi,0
kelaware,0
kelawela,0
kele,0
kelee,0
kelel,0
kelendaraya,0
keles,0
kelesada,0
kelesamin,0
kelesana,0
kelesanne,0
keleseemata,0
keleta,0
kelewak,0
keli,0
kelifoniya,0
kelifoniyawa,0
kelifoniyawata,0
kelifoniyawe,0
kelifoniyawen,0
kelin,0
kelinma,0
kelinne,0
keliwalata,0
kella,0
kellage,0
kellagen,0
kellak,0
kellangen,0
kellanta,0
kellanwa,0
kellata,0
kellawa,0
kelle,0
kellek,0
kellekda,0
kellekta,0
kellekwa,0
kellen,0
kello,0
kelp,0
keltik,0
kelwin,0
kelwinwadaya,0
kelwinwadee,0
kem,0
kema,0
kemak,0
kemakata,0
kemara,0
kemaran,0
kemarawa,0
kemarawak,0
kemarawalin,0
kemarawata,0
kemarawe,0
kemata,0
kematawath,0
kemathi,0
kemathida,0
kemathideyi,0
kemathima,0
kemathiya,0
kemathiyi,0
kemaya,0
kembrij,0
kemen,0
kemeththa,0
kemeththak,0
kemeththata,0
kemeththayi,0
kemeththemi,0
kemeththen,0
kemila,0
kempas,0
ken,0
kena,0
kenada,0
kenadawe,0
kenadawen,0
kenadi,0
kenage,0
kenan,0
kenari,0
kenata,0
kenath,0
kenawa,0
kenda,0
kendawa,0
kendawagena,0
kendawana,0
kendawanawa,0
kendawanna,0
kendawanne,0
kendawanu,0
kendaweemak,0
kendaweemakata,0
kendaweemata,0
kendawiya,0
kendewwa,0
kendi,0
kendiri,0
kendirigamin,0
kendirigana,0
kendiriganawa,0
kendirigema,0
kendirillak,0
kendraya,0
kenediyanu,0
keneem,0
keneeme,0
kenek,0
kenekda,0
kenekge,0
kenekgen,0
keneki,0
kenekma,0
kenekta,0
keneku,0
kenekuge,0
kenekugema,0
kenekugen,0
kenekuma,0
kenekuta,0
kenekutama,0
kenekuwa,0
kenekwa,0
keniyon,0
kensas,0
kensington,0
kentaki,0
kenthi,0
kenthiya,0
kenthiyen,0
kep,0
kepa,0
kepakireemakin,0
kepawee,0
kepaweema,0
kepaweemak,0
kepaweemata,0
kepaweemeni,0
kepawiya,0
kepee,0
kepeema,0
kepeemak,0
kepeemata,0
kepila,0
kepillak,0
kepital,0
kepra,0
kepsiyula,0
kepsiyulaya,0
keptan,0
kepu,0
kepuma,0
kepumak,0
kepuwa,0
kepuwe,0
kerakemin,0
kerakena,0
kerakenawa,0
kerakenna,0
kerakennata,0
kerakenne,0
kerali,0
keralikaruwan,0
keran,0
kerapoththan,0
kerat,0
kere,0
keree,0
kerehi,0
kerellak,0
kerellakata,0
kerellata,0
kerelle,0
kereyi,0
kereyida,0
keri,0
kerisma,0
kerol,0
kerolayin,0
kerolin,0
kerolina,0
kerunu,0
keruwe,0
kes,0
kesablanka,0
kesablenka,0
kesanga,0
kesbe,0
kesbewa,0
kesbewek,0
kese,0
keseda,0
kesedeyi,0
keseema,0
kesel,0
kesewath,0
kesi,0
kesikili,0
kesino,0
kessa,0
kessak,0
kessata,0
kessayi,0
kesthro,0
ket,0
keta,0
ketalina,0
ketalinawa,0
ketawalata,0
ketayak,0
ketayakata,0
ketayam,0
ketayamwala,0
keteemata,0
ketha,0
kethalaya,0
kethalayak,0
ketharam,0
ketharin,0
kethaya,0
kethayak,0
kethayi,0
kethe,0
kethee,0
kethuwak,0
keti,0
ketikatha,0
ketima,0
ketiyak,0
ketiyen,0
ketiyi,0
kettu,0
ketumpath,0
ketumpatha,0
ketumpathak,0
ketumpathata,0
ketuwa,0
kewa,0
kewada,0
kewal,0
kewata,0
kewe,0
kewenna,0
kewin,0
kewoth,0
key,0
kgb,0
ki,0
kiba,0
kick,0
kihilikaru,0
kihipa,0
kihipadenek,0
kihipaya,0
kihipayak,0
kihipayaka,0
kihipayakata,0
kihipayaki,0
kihipayakin,0
kihipayakwath,0
kihipaye,0
kihiri,0
kild,0
kilo,0
kilogrem,0
kilomeetar,0
kimball,0
kimbulan,0
kimi,0
kimideema,0
kimideemen,0
kimidenne,0
kimidumkaruwan,0
kimura,0
kin,0
kincaid,0
king,0
kinissa,0
kinkini,0
kira,0
kirana,0
kiranak,0
kireem,0
kireema,0
kireemak,0
kireemakda,0
kireemaki,0
kireemakin,0
kireemata,0
kireematada,0
kireematath,0
kireemataya,0
kireematayi,0
kireemath,0
kireemayi,0
kireeme,0
kireemedee,0
kireemen,0
kiri,0
kirigarunda,0
kirsty,0
kis,0
kisi,0
kisida,0
kisidaka,0
kisidakawath,0
kisidekata,0
kisidineka,0
kisidu,0
kisima,0
kisindu,0
kisiseth,0
kisisethma,0
kisith,0
kisiwak,0
kisiwakata,0
kisiwakin,0
kisiwaku,0
kisiwakuge,0
kisiwakuta,0
kisiwakutath,0
kisiwakuth,0
kisiwek,0
kisiweku,0
kisiwekuge,0
kisiwekuta,0
kisiwitaka,0
kisiwitakath,0
kisiwiteka,0
kisiwitekath,0
kisiyam,0
kiss,0
kitee,0
kithi,0
kithunuwan,0
kittu,0
kittuwen,0
kittuyi,0
kiwa,0
kiwahoth,0
kiwisum,0
kiwwa,0
kiwwada,0
kiwwama,0
kiwwata,0
kiwwath,0
kiwwe,0
kiwwoth,0
kiya,0
kiyada,0
kiyaddee,0
kiyagannawa,0
kiyala,0
kiyalada,0
kiyalath,0
kiyalawath,0
kiyalayi,0
kiyamana,0
kiyami,0
kiyamin,0
kiyamu,0
kiyana,0
kiyanakota,0
kiyanawa,0
kiyanawada,0
kiyanawata,0
kiyanna,0
kiyannada,0
kiyannadeyi,0
kiyannam,0
kiyannata,0
kiyannath,0
kiyannayi,0
kiyanne,0
kiyanneda,0
kiyannedeyi,0
kiyanu,0
kiyanuye,0
kiyapan,0
kiyapu,0
kiyathi,0
kiyawa,0
kiyawala,0
kiyawamin,0
kiyawana,0
kiyawanawa,0
kiyawanawada,0
kiyawanaya,0
kiyawanna,0
kiyawannada,0
kiyawannam,0
kiyawanne,0
kiyawayi,0
kiyaweem,0
kiyaweema,0
kiyaweemak,0
kiyaweemata,0
kiyaweeme,0
kiyaweemedee,0
kiyaweemen,0
